type,city,fare,ride_id,driver_count
Suburban,Williamsonville,26.11,2816731819556,2
Suburban,Williamsonville,25.69,875560590786,2
Suburban,Williamsonville,32.93,556441887538,2
Suburban,Williamsonville,38.41,1339341405106,2
Suburban,Williamsonville,16.96,9631291999264,2
Suburban,West Hannah,37.78,2273047151891,12
Suburban,West Hannah,25.86,7624914034208,12
Suburban,West Hannah,14.41,1044914110317,12
Suburban,West Hannah,33.85,8296563108808,12
Suburban,West Hannah,24.58,2158777299955,12
Suburban,West Hannah,40.22,8806342152306,12
Suburban,West Hannah,18.33,1404494168236,12
Suburban,West Hannah,20.35,7960856155961,12
Suburban,West Hannah,40.11,4496366887151,12
Suburban,West Hannah,36.08,1865982674514,12
Suburban,West Hannah,22.42,3204384091594,12
Suburban,West Hannah,12.6,2728504449542,12
Suburban,West Hannah,47.08,6280592482307,12
Suburban,West Hannah,33.41,305585649546,12
Suburban,West Hannah,42.61,881325632844,12
Suburban,West Hannah,46.64,5788569454605,12
Suburban,West Hannah,21.44,8328600205710,12
Suburban,West Hannah,23.36,8179599163204,12
Suburban,West Hannah,23.5,7798764898362,12
Suburban,West Hannah,41.95,16507766547,12
Suburban,West Hannah,13.92,7388937249208,12
Suburban,West Kimmouth,20.69,1687206700447,4
Suburban,West Kimmouth,19.47,6504880914159,4
Suburban,West Kimmouth,27.93,652476902663,4
Suburban,West Kimmouth,35.36,6758287550186,4
Suburban,West Kimmouth,13.59,8837906500110,4
Suburban,West Kimmouth,29.43,7680298524735,4
Suburban,West Kimmouth,24.22,8376243116177,4
Suburban,West Kimmouth,28.07,3866897536155,4
Suburban,West Kimmouth,27.16,8180715539698,4
Suburban,West Kimmouth,23.69,1246934585476,4
Suburban,West Kimmouth,35.3,5038857869032,4
Suburban,West Kimmouth,34.84,1769610001423,4
Suburban,West Kimmouth,19.77,684128720530,4
Suburban,West Kimmouth,23.35,6120955941242,4
Suburban,West Kimmouth,49.96,5947895540295,4
Suburban,West Kimmouth,36.71,6548125907667,4
Suburban,West Kimmouth,31.59,8390234821673,4
Suburban,West Kimmouth,49.38,1631556717891,4
Suburban,West Kimmouth,48.2,321833677,4
Suburban,West Kimmouth,18.72,9388333400065,4
Suburban,New Shannonberg,25.46,374752841670,20
Suburban,New Shannonberg,30.82,6829641849335,20
Suburban,New Shannonberg,34.09,8588717292946,20
Suburban,New Shannonberg,35.34,7445877019367,20
Suburban,New Shannonberg,16.77,8389782417445,20
Suburban,New Shannonberg,37.52,3107911163811,20
Suburban,New Shannonberg,16.39,1105944917601,20
Suburban,New Shannonberg,34.08,1767826635739,20
Suburban,New Shannonberg,20.52,8313701567867,20
Suburban,New Shannonberg,41.85,5509093657955,20
Suburban,New Shannonberg,21.66,8774234743607,20
Suburban,New Shannonberg,46.8,591724871965,20
Suburban,New Shannonberg,13.08,5648104857240,20
Suburban,New Shannonberg,15.31,9476269782536,20
Suburban,New Shannonberg,39.47,6598931265314,20
Suburban,New Shannonberg,24.28,555903549786,20
Suburban,New Shannonberg,28.99,3407814170184,20
Suburban,North Timothy,38.39,4781274767887,7
Suburban,North Timothy,29.39,6609337294720,7
Suburban,North Timothy,46.24,2785446996718,7
Suburban,North Timothy,48.45,5696833448345,7
Suburban,North Timothy,15.06,1236752354897,7
Suburban,North Timothy,40.87,1506044208,7
Suburban,North Timothy,22.27,8604433947851,7
Suburban,North Timothy,26.3,4905173644081,7
Suburban,North Timothy,41.17,2438232081814,7
Suburban,North Timothy,14.94,7964243719064,7
Suburban,North Timothy,12.86,3764664570879,7
Suburban,North Timothy,26.98,3678364339721,7
Suburban,North Timothy,22.97,8115506711014,7
Suburban,North Timothy,37.71,4499083218611,7
Suburban,North Timothy,45.33,1758423447313,7
Suburban,New Olivia,44.12,7724469578438,20
Suburban,New Olivia,47.15,7736815814329,20
Suburban,New Olivia,30.81,1521286015117,20
Suburban,New Olivia,34.65,7345275995310,20
Suburban,New Olivia,19.21,8459793422858,20
Suburban,New Olivia,46.97,3200697398733,20
Suburban,New Olivia,39.12,7574705283264,20
Suburban,New Olivia,30.41,7894644277477,20
Suburban,New Olivia,38.31,93262977180,20
Suburban,New Olivia,13.03,1377412158483,20
Suburban,New Olivia,33.43,2163784408979,20
Suburban,New Olivia,42.89,7781146502476,20
Suburban,New Olivia,24.8,4465618249825,20
Suburban,New Olivia,48.31,4543213413466,20
Suburban,New Olivia,15.41,4679029017700,20
Suburban,New Olivia,35.76,5894786968785,20
Suburban,New Olivia,34.54,4642968219429,20
Suburban,Lake Omar,21.71,966911700371,22
Suburban,Lake Omar,48.26,5014086961990,22
Suburban,Lake Omar,40.55,8969991191734,22
Suburban,Lake Omar,12.49,4144926815389,22
Suburban,Lake Omar,28.54,8212828472590,22
Suburban,Lake Omar,33.97,1570556786998,22
Suburban,Lake Omar,14.77,6602868027942,22
Suburban,Lake Omar,35.94,8675080477848,22
Suburban,Lake Omar,25.61,3667785871064,22
Suburban,Lake Omar,14.61,7117229626058,22
Suburban,Lake Omar,45.64,3815903694990,22
Suburban,Lake Omar,12.45,6384097735231,22
Suburban,Lake Omar,24.9,9454078998713,22
Suburban,Lake Omar,33.61,2721355482706,22
Suburban,Sotoville,34.97,7313956062903,10
Suburban,Sotoville,46.5,7088151468507,10
Suburban,Sotoville,24.13,7372157726656,10
Suburban,Sotoville,34.87,99483095214,10
Suburban,Sotoville,24.07,7827431948090,10
Suburban,Sotoville,34.03,3998847011136,10
Suburban,Sotoville,31.24,947485590155,10
Suburban,Sotoville,28.84,9913967882910,10
Suburban,Sotoville,34.06,569750468503,10
Suburban,Sotoville,44.71,9903881959478,10
Suburban,Sotoville,14.36,8629533024103,10
Suburban,Veronicaberg,19.28,2351082274727,20
Suburban,Veronicaberg,49.45,5877628036170,20
Suburban,Veronicaberg,26.42,8456789960080,20
Suburban,Veronicaberg,33.04,4341351420885,20
Suburban,Veronicaberg,30.66,7838733367694,20
Suburban,Veronicaberg,46.91,3271885902940,20
Suburban,Veronicaberg,24.51,6528963448911,20
Suburban,Veronicaberg,22.02,4110343882549,20
Suburban,Veronicaberg,42.48,3342191575545,20
Suburban,Veronicaberg,26.39,1332831266904,20
Suburban,Veronicaberg,31.26,8821668131330,20
Suburban,Veronicaberg,23.41,4299922375235,20
Suburban,Veronicaberg,44.05,1680146549473,20
Suburban,Veronicaberg,48.05,5232951662968,20
Suburban,Veronicaberg,47.51,9507116448586,20
Suburban,Veronicaberg,26.01,5590782942872,20
Suburban,Veronicaberg,16.63,4528063518400,20
Suburban,East Kentstad,18.75,6575961095852,20
Suburban,East Kentstad,35.01,8750865857333,20
Suburban,East Kentstad,39.29,1986613861926,20
Suburban,East Kentstad,22.42,1136558207239,20
Suburban,East Kentstad,31.53,1907259346172,20
Suburban,East Kentstad,39.19,9309351390541,20
Suburban,East Kentstad,38.74,41356844955,20
Suburban,East Kentstad,44.82,749759967096,20
Suburban,East Kentstad,33.83,626555199862,20
Suburban,East Kentstad,17.26,8439534813565,20
Suburban,East Kentstad,20.83,2470074225551,20
Suburban,East Kentstad,21.38,9078911188125,20
Suburban,East Kentstad,24.65,7201954660361,20
Suburban,Bethanyland,38.71,8221076873967,22
Suburban,Bethanyland,37.09,6243188816016,22
Suburban,Bethanyland,23.06,4374740778403,22
Suburban,Bethanyland,40.85,6700635166631,22
Suburban,Bethanyland,24.27,7247229698318,22
Suburban,Bethanyland,38.8,9382233946258,22
Suburban,Bethanyland,22.82,9675694931759,22
Suburban,Bethanyland,28.27,5518527619513,22
Suburban,Bethanyland,44.81,4173232788582,22
Suburban,Bethanyland,41.85,5327294613811,22
Suburban,Bethanyland,23.73,4132453263650,22
Suburban,Bethanyland,27.99,9682191340144,22
Suburban,Bethanyland,28.68,3150943404490,22
Suburban,Bethanyland,40.07,635880709905,22
Suburban,Bethanyland,44.31,578529678609,22
Suburban,Bethanyland,39.66,9766441752274,22
Suburban,Bethanyland,13.86,8571759718178,22
Suburban,Bethanyland,34.38,1783847934910,22
Suburban,South Brenda,27.86,5857212189710,1
Suburban,South Brenda,17.8,3500924024641,1
Suburban,South Brenda,44.36,6108194089857,1
Suburban,South Brenda,47.52,3069086465155,1
Suburban,South Brenda,29.37,676014632508,1
Suburban,South Brenda,19.99,5348015913836,1
Suburban,South Brenda,20.27,3318227122465,1
Suburban,South Brenda,40.53,2619642444813,1
Suburban,South Brenda,45.55,1089080777667,1
Suburban,South Brenda,25.56,2613536554411,1
Suburban,South Brenda,49.59,3892938867148,1
Suburban,South Brenda,47.66,4357839290116,1
Suburban,South Brenda,16.6,2241588692692,1
Suburban,South Brenda,30.98,5997759060278,1
Suburban,South Brenda,47.38,2885743568189,1
Suburban,South Brenda,31.67,7824611259311,1
Suburban,South Brenda,16.86,5976450384289,1
Suburban,South Brenda,35.83,4342837925450,1
Suburban,South Brenda,41.85,6400430703481,1
Suburban,South Brenda,33.74,1472991161012,1
Suburban,South Brenda,30.28,7027003974735,1
Suburban,South Brenda,41.32,9773072633339,1
Suburban,South Brenda,48.98,8685637991901,1
Suburban,South Brenda,23.6,1784015692342,1
Suburban,Barronchester,27.79,6653622887913,11
Suburban,Barronchester,30.38,2281522828169,11
Suburban,Barronchester,36.13,2660177707065,11
Suburban,Barronchester,44.24,1252888806772,11
Suburban,Barronchester,36.49,4031573980778,11
Suburban,Barronchester,21.95,9355805102444,11
Suburban,Barronchester,42.32,3493518346796,11
Suburban,Barronchester,46.07,4553523995651,11
Suburban,Barronchester,30.32,1775559300626,11
Suburban,Barronchester,35.09,4842145178376,11
Suburban,Barronchester,38.57,1246866692006,11
Suburban,Barronchester,45.75,7216532928092,11
Suburban,Barronchester,39.19,9917743781176,11
Suburban,Barronchester,46.42,2887135489546,11
Suburban,Barronchester,28.55,9112683292489,11
Suburban,Barronchester,33.5,91435348621,11
Suburban,Brandonfort,28.02,8100258078935,10
Suburban,Brandonfort,35.64,6109525300344,10
Suburban,Brandonfort,38.66,4748541004175,10
Suburban,Brandonfort,48.63,4443575880282,10
Suburban,Brandonfort,49.95,1298465164057,10
Suburban,Brandonfort,45.52,201086012271,10
Suburban,Brandonfort,35.76,2965849159792,10
Suburban,Brandonfort,35.41,5053221471789,10
Suburban,Brandonfort,37.35,8701944957703,10
Suburban,Brandonfort,41.62,3183134104848,10
Suburban,Brandonfort,19.22,8658457339949,10
Suburban,Brandonfort,40.2,9840779665113,10
Suburban,Brandonfort,21.62,9839553829612,10
Suburban,Brandonfort,44.24,1398339465829,10
Suburban,Brandonfort,19.23,4358700532755,10
Suburban,Brandonfort,17.5,6477215459314,10
Suburban,Brandonfort,21.56,8108433190649,10
Suburban,Brandonfort,46.01,2286156952037,10
Suburban,Brandonfort,47.17,7388012906675,10
Suburban,East Danielview,26.33,513607352842,22
Suburban,East Danielview,28.28,149455664846,22
Suburban,East Danielview,18.98,6294116769232,22
Suburban,East Danielview,14.32,2106097871214,22
Suburban,East Danielview,48.24,3328095712316,22
Suburban,East Danielview,42.71,2322328798079,22
Suburban,East Danielview,31.72,7452531647866,22
Suburban,East Danielview,21.97,232480080566,22
Suburban,East Danielview,19.41,8119090935931,22
Suburban,East Danielview,20.26,7527862127131,22
Suburban,East Danielview,40.02,3640764732617,22
Suburban,East Danielview,42.94,7303786315799,22
Suburban,East Danielview,17.89,7640214407429,22
Suburban,East Danielview,40.76,2970656303504,22
Suburban,East Danielview,38.38,2528683882693,22
Suburban,East Danielview,36.0,1410739354876,22
Suburban,East Danielview,48.32,1831668503737,22
Suburban,East Marymouth,37.6,6370863861570,5
Suburban,East Marymouth,46.2,1181974978638,5
Suburban,East Marymouth,36.11,8307460338356,5
Suburban,East Marymouth,17.43,1621338088820,5
Suburban,East Marymouth,26.93,3384028141202,5
Suburban,East Marymouth,13.17,9052669788424,5
Suburban,East Marymouth,43.79,1703166685294,5
Suburban,East Marymouth,38.26,5237668148484,5
Suburban,East Marymouth,43.06,6911376462689,5
Suburban,East Marymouth,33.18,9393257179959,5
Suburban,East Marymouth,20.0,9372931333498,5
Suburban,East Marymouth,41.21,2452243356792,5
Suburban,East Marymouth,35.95,5147275998894,5
Suburban,East Marymouth,39.07,4459299920401,5
Suburban,East Marymouth,34.12,9215802774504,5
Suburban,East Marymouth,12.21,56113993388,5
Suburban,East Marymouth,31.44,9309074843829,5
Suburban,East Marymouth,23.38,8033938166342,5
Suburban,East Marymouth,24.91,5999897094429,5
Suburban,East Marymouth,29.94,388682296042,5
Suburban,East Marymouth,33.66,8238181413445,5
Suburban,East Marymouth,29.03,8442867478882,5
Suburban,East Marymouth,27.38,5224420391332,5
Suburban,East Marymouth,14.13,6502763171569,5
Suburban,East Marymouth,25.44,7451160581213,5
Suburban,East Marymouth,27.54,9783793502623,5
Suburban,East Marymouth,47.41,7409660239158,5
Suburban,Mezachester,21.89,2294831365065,14
Suburban,Mezachester,40.67,1956901251838,14
Suburban,Mezachester,40.81,9431152912582,14
Suburban,Mezachester,30.75,3181640027590,14
Suburban,Mezachester,39.83,8422380883301,14
Suburban,Mezachester,28.43,7285299006053,14
Suburban,Mezachester,24.4,8959520517319,14
Suburban,Mezachester,29.25,9835001920405,14
Suburban,Mezachester,23.83,5270848768904,14
Suburban,Mezachester,47.07,8988357017471,14
Suburban,Mezachester,38.55,8133381670844,14
Suburban,Mezachester,17.51,1734496517986,14
Suburban,Mezachester,34.17,1421347299190,14
Suburban,Mezachester,15.17,8116011135739,14
Suburban,Mezachester,44.87,6587866363080,14
Suburban,Mezachester,16.6,3356054696964,14
Suburban,Mezachester,29.12,8894988518709,14
Suburban,Lewisland,42.31,580385794188,4
Suburban,Lewisland,32.4,5099208436594,4
Suburban,Lewisland,32.38,8332226417129,4
Suburban,Lewisland,35.16,5715574777818,4
Suburban,Lewisland,35.6,9368246062437,4
Suburban,Lewisland,17.57,3766610355646,4
Suburban,Lewisland,44.61,7557981038155,4
Suburban,Lewisland,40.27,6284436941920,4
Suburban,Lewisland,36.26,6392138211408,4
Suburban,Lewisland,23.3,7496381116004,4
Suburban,Lewisland,43.77,7963826965157,4
Suburban,Lewisland,33.22,5526285388398,4
Suburban,Lewisland,43.77,5013467166832,4
Suburban,Lewisland,23.87,4513268292101,4
Suburban,Lewisland,30.56,5326773625369,4
Suburban,Lewisland,46.7,9374525917640,4
Suburban,Lewisland,26.69,4360442122613,4
Suburban,Josephside,44.74,5592692102803,25
Suburban,Josephside,31.94,3185694946333,25
Suburban,Josephside,29.47,1697181089451,25
Suburban,Josephside,33.07,7129661940616,25
Suburban,Josephside,17.39,1280375339328,25
Suburban,Josephside,32.72,6317907123249,25
Suburban,Josephside,35.68,4973368930844,25
Suburban,Josephside,16.97,1757958179553,25
Suburban,Josephside,37.42,6758435927204,25
Suburban,Josephside,15.98,6788916123740,25
Suburban,Josephside,49.33,482646610544,25
Suburban,Josephside,38.24,1246772113060,25
Suburban,Josephside,14.75,6140372981362,25
Suburban,Josephside,23.73,6124496054553,25
Suburban,Josephside,39.17,6540969378023,25
Suburban,Josephside,21.33,6697959273414,25
Suburban,Josephside,40.92,175388145947,25
Suburban,Josephside,27.2,3027373975367,25
Suburban,Josephside,43.39,7794970551992,25
Suburban,Josephside,32.26,5719351601778,25
Suburban,Josephside,35.39,8536819929307,25
Suburban,Josephside,41.18,2441492794912,25
Suburban,Josephside,35.8,2851091718101,25
Suburban,Josephside,37.37,2632691672747,25
Suburban,Josephside,33.57,8530928702936,25
Suburban,Josephside,35.58,5452607795035,25
Suburban,Josephside,42.58,1067620076654,25
Suburban,Davidfurt,31.48,1953915881204,23
Suburban,Davidfurt,28.28,6647857817333,23
Suburban,Davidfurt,28.69,5103497014248,23
Suburban,Davidfurt,48.34,2406097680527,23
Suburban,Davidfurt,33.84,7159296242243,23
Suburban,Davidfurt,46.67,2882130044370,23
Suburban,Davidfurt,17.99,8578112173926,23
Suburban,Davidfurt,45.98,5455003677202,23
Suburban,Davidfurt,49.55,3639310284076,23
Suburban,Davidfurt,17.06,2084060010290,23
Suburban,Davidfurt,20.44,185973569492,23
Suburban,Davidfurt,40.18,8116976277000,23
Suburban,Davidfurt,47.3,8289341261260,23
Suburban,Davidfurt,21.29,3934287956576,23
Suburban,Davidfurt,13.05,112651587608,23
Suburban,Davidfurt,27.55,6574875170013,23
Suburban,Davidfurt,26.24,4652485631550,23
Suburban,Nicolechester,40.83,85473064902,19
Suburban,Nicolechester,38.08,8122088232004,19
Suburban,Nicolechester,16.35,1045798809359,19
Suburban,Nicolechester,36.59,6821451074310,19
Suburban,Nicolechester,27.67,1790409286394,19
Suburban,Nicolechester,19.57,1109468556407,19
Suburban,Nicolechester,23.06,5828377870379,19
Suburban,Nicolechester,27.44,1918362930639,19
Suburban,Nicolechester,47.93,4423375622633,19
Suburban,Nicolechester,30.79,9523378945731,19
Suburban,Nicolechester,49.21,4280425277638,19
Suburban,Nicolechester,26.16,890380708814,19
Suburban,Nicolechester,37.22,3464274464697,19
Suburban,Nicolechester,31.71,5157965221973,19
Suburban,Nicolechester,26.12,1533901420718,19
Suburban,Nicolechester,34.87,5101938181160,19
Suburban,Nicolechester,32.03,8085252242059,19
Suburban,Nicolechester,26.22,122825163859,19
Suburban,Nicolechester,15.43,8496653987287,19
Suburban,East Aaronbury,20.04,4117474421029,7
Suburban,East Aaronbury,20.59,6153017911679,7
Suburban,East Aaronbury,28.56,5981083119511,7
Suburban,East Aaronbury,29.27,7201712919915,7
Suburban,East Aaronbury,21.29,630560959632,7
Suburban,East Aaronbury,36.88,9777191359026,7
Suburban,East Aaronbury,23.02,9265418287929,7
Suburban,East Aaronbury,16.9,7217036357951,7
Suburban,East Aaronbury,34.4,6540905865488,7
Suburban,North Richardhaven,41.54,4267383307027,1
Suburban,North Richardhaven,36.32,5014291527509,1
Suburban,North Richardhaven,18.45,2627726489605,1
Suburban,North Richardhaven,18.17,3252030700789,1
Suburban,North Richardhaven,31.15,7188584539017,1
Suburban,North Richardhaven,21.85,3776624333431,1
Suburban,North Richardhaven,13.09,5413690173766,1
Suburban,North Richardhaven,23.79,1145658696195,1
Suburban,North Richardhaven,20.89,6068037606187,1
Suburban,North Richardhaven,41.94,4578409710197,1
Suburban,North Richardhaven,12.58,1426750547562,1
Suburban,North Richardhaven,27.02,640776642679,1
Suburban,North Richardhaven,21.06,1764356146391,1
Suburban,North Richardhaven,18.01,2804269420276,1
Suburban,North Jeffrey,29.87,7909567053548,11
Suburban,North Jeffrey,31.14,6795697365566,11
Suburban,North Jeffrey,29.34,2592274379299,11
Suburban,North Jeffrey,46.4,7546967271839,11
Suburban,North Jeffrey,27.11,6332047993934,11
Suburban,North Jeffrey,21.2,8490756943935,11
Suburban,North Jeffrey,25.02,4718961352354,11
Suburban,North Jeffrey,35.03,4480695976433,11
Suburban,North Jeffrey,33.85,8089408327447,11
Suburban,North Jeffrey,26.66,7469051494160,11
Suburban,North Jeffrey,31.16,2458737372712,11
Suburban,North Jeffrey,22.96,6853853007740,11
Suburban,North Jeffrey,20.41,903066642569,11
Rural,South Jennifer,21.63,9135979586871,7
Rural,South Jennifer,48.79,9730627367446,7
Rural,South Jennifer,32.2,683983658392,7
Rural,South Jennifer,14.11,3828267773041,7
Rural,South Jennifer,43.25,623928772332,7
Rural,South Jennifer,37.05,9545375482385,7
Rural,South Jennifer,49.82,1145342227278,7
Rural,West Heather,26.55,7035849392668,4
Rural,West Heather,17.4,8702491506161,4
Rural,West Heather,33.38,5551691454078,4
Rural,West Heather,13.97,7118893881453,4
Rural,West Heather,46.6,3671003215967,4
Rural,West Heather,20.99,5766454453070,4
Rural,West Heather,48.11,2570548892682,4
Rural,West Heather,53.07,2462950442268,4
Rural,West Heather,44.94,4256853490277,4
Rural,Newtonview,19.39,5350347217506,1
Rural,Newtonview,45.02,7075366458478,1
Rural,Newtonview,26.73,3723530332713,1
Rural,Newtonview,55.84,9990581345298,1
Rural,North Holly,12.42,1985256326182,8
Rural,North Holly,39.46,4571476032148,8
Rural,North Holly,24.88,4195619112933,8
Rural,North Holly,18.54,6259094156900,8
Rural,North Holly,35.45,3262489198068,8
Rural,North Holly,40.24,3921870176169,8
Rural,North Holly,19.9,5559509612597,8
Rural,North Holly,30.94,3441061016826,8
Rural,North Holly,40.34,3787775176860,8
Rural,Michaelberg,54.85,4421836952718,6
Rural,Michaelberg,15.12,1031697508349,6
Rural,Michaelberg,38.62,364151831884,6
Rural,Michaelberg,16.42,8800556719157,6
Rural,Michaelberg,19.27,26848733115,6
Rural,Michaelberg,52.71,5649532113861,6
Rural,Michaelberg,38.68,103217578833,6
Rural,Michaelberg,56.48,3757070857078,6
Rural,Michaelberg,38.3,8032727406577,6
Rural,Michaelberg,37.72,8842606115175,6
Rural,Michaelberg,38.42,862622008020,6
Rural,Michaelberg,13.38,8550365057598,6
Rural,Taylorhaven,45.31,2275364435623,1
Rural,Taylorhaven,38.18,8555320757742,1
Rural,Taylorhaven,38.92,8300454322089,1
Rural,Taylorhaven,54.65,9098060466868,1
Rural,Taylorhaven,29.45,2159383884146,1
Rural,Taylorhaven,47.07,8573150084531,1
Rural,Penaborough,21.89,2069309881916,6
Rural,Penaborough,38.33,547013925055,6
Rural,Penaborough,54.1,432925983890,6
Rural,Penaborough,51.8,5383427508621,6
Rural,Penaborough,10.11,4129933467653,6
Rural,Harringtonfort,47.33,3849747342021,4
Rural,Harringtonfort,30.58,6835140871685,4
Rural,Harringtonfort,17.39,4023962353348,4
Rural,Harringtonfort,19.02,6717313402790,4
Rural,Harringtonfort,54.66,9201585331171,4
Rural,Harringtonfort,31.84,3730685356921,4
Rural,Lake Jamie,26.09,1599158550738,4
Rural,Lake Jamie,37.33,6755483470287,4
Rural,Lake Jamie,43.57,1174957961925,4
Rural,Lake Jamie,28.65,5815763839331,4
Rural,Lake Jamie,16.29,3518682119233,4
Rural,Lake Jamie,54.22,2489264790267,4
Rural,Lake Latoyabury,47.9,3269652929887,2
Rural,Lake Latoyabury,51.8,4018025271936,2
Rural,Lake Latoyabury,13.46,8232864757802,2
Rural,Lake Latoyabury,13.5,8493335787500,2
Rural,Lake Latoyabury,38.46,1671918742352,2
Rural,Lake Latoyabury,24.1,4896030744313,2
Rural,Lake Latoyabury,13.84,7906858980361,2
Rural,Lake Latoyabury,34.74,5962674963447,2
Rural,Lake Latoyabury,11.94,2040674187360,2
Rural,Lake Latoyabury,16.18,8492924830016,2
Rural,Lake Latoyabury,20.76,9018727594352,2
Rural,North Jaime,44.17,1152195873170,1
Rural,North Jaime,23.21,5987447089759,1
Rural,North Jaime,51.83,9116047435376,1
Rural,North Jaime,17.05,9481117811603,1
Rural,North Jaime,41.18,7328094869758,1
Rural,North Jaime,43.86,8195436622338,1
Rural,North Jaime,14.01,2156688209209,1
Rural,North Jaime,11.11,2781339863778,1
Rural,South Marychester,32.72,1481751072369,1
Rural,South Marychester,52.12,3454018971635,1
Rural,South Marychester,55.4,8822356392057,1
Rural,South Marychester,30.26,3837056996776,1
Rural,South Marychester,34.42,4230150157651,1
Rural,South Marychester,54.66,3137562921713,1
Rural,South Marychester,25.94,2936618556180,1
Rural,South Marychester,49.44,90058815985,1
Rural,Garzaport,36.16,2928337561347,7
Rural,Garzaport,17.31,6092414045061,7
Rural,Garzaport,18.9,8826696981094,7
Rural,Bradshawfurt,19.74,6080367372860,7
Rural,Bradshawfurt,57.51,2301998876294,7
Rural,Bradshawfurt,19.89,7867402022145,7
Rural,Bradshawfurt,34.32,8881996813087,7
Rural,Bradshawfurt,55.19,1742954306812,7
Rural,Bradshawfurt,49.7,5088814323688,7
Rural,Bradshawfurt,37.05,2068423024643,7
Rural,Bradshawfurt,19.07,739305106253,7
Rural,Bradshawfurt,56.78,1253403506597,7
Rural,Bradshawfurt,51.39,1328274868072,7
Rural,New Ryantown,42.68,7994603753131,2
Rural,New Ryantown,42.97,230914178346,2
Rural,New Ryantown,45.7,3570428225530,2
Rural,New Ryantown,50.81,5357550405010,2
Rural,New Ryantown,50.98,4834855490008,2
Rural,New Ryantown,26.53,2302209966018,2
Rural,Randallchester,43.22,1076079536213,9
Rural,Randallchester,58.55,8004803682564,9
Rural,Randallchester,25.78,9010611749008,9
Rural,Randallchester,10.37,3216382725494,9
Rural,Randallchester,10.79,1615474447641,9
Rural,Jessicaport,43.69,2424875833354,1
Rural,Jessicaport,18.05,5405362355006,1
Rural,Jessicaport,39.89,6511242590852,1
Rural,Jessicaport,33.72,3046889917159,1
Rural,Jessicaport,22.44,3725278487786,1
Rural,Jessicaport,58.29,623154556195,1
Rural,South Saramouth,44.29,3622365199969,7
Rural,South Saramouth,31.25,7118046558393,7
Rural,South Saramouth,11.87,170351888128,7
Rural,South Saramouth,57.23,5081198789583,7
